SA2_MAIN11,SA2_5DIG11,SA2_NAME11,SA3_CODE11,SA3_NAME11,SA4_CODE11,SA4_NAME11,GCC_CODE11,GCC_NAME11,STE_CODE11,STE_NAME11,ALBERS_SQM,id,long_c,lat_c,population,SUA_NAME_2011,name,pop,long,lat,SUA,hex_long,hex_lat,hex_id,distance
306031160,31160,Johnstone,30603,Innisfail - Cassowary Coast,306,Cairns,3RQLD,Rest of Qld,3,Queensland,1294403339.38705,1134,145.93124801999903,-17.69052341447982,7727,Not in any Significant Urban Area (Qld),Johnstone,7727,145.93124801999903,-17.69052341447982,Not in any Significant Urban Area,145.9143830336,-17.688562169500013,259859,1802.3108856416732
212031308,21308,Pearcedale - Tooradin,21203,Casey - South,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,98511197.7694587,847,145.31161285731665,-38.20444739595569,7706,Melbourne,Pearcedale - Tooradin,7706,145.31161285731665,-38.20444739595569,Melbourne,145.38938303359998,-38.338562169500015,53647,16368.8108758204
507031170,51170,Calista,50703,Kwinana,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,15138017.1950991,1844,115.79954822612272,-32.25587610904289,7700,Perth,Calista,7700,115.79954822612272,-32.25587610904289,Perth,115.6743830336,-32.38856216950001,112637,18852.149988234974
105031102,11102,Dubbo - West,10503,Dubbo,105,Far West and Orana,1RNSW,Rest of NSW,1,New South Wales,69436709.7319894,101,148.58088900594228,-32.23306881050126,7694,Dubbo,Dubbo - West,7694,148.58088900594228,-32.23306881050126,Dubbo,148.5743830336,-32.24856216950001,114505,1824.2165465018957
506011115,51115,Mount Nasura - Mount Richon - Bedfordale,50601,Armadale,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,61076938.1571294,1789,116.06194899349937,-32.17762171638359,7689,Perth,Mount Nasura - Mount Richon - Bedfordale,7689,116.06194899349937,-32.17762171638359,Perth,116.16438303359999,-32.24856216950001,114042,12455.514198956518
503011033,51033,Floreat,50301,Cottesloe - Claremont,503,Perth - Inner,5GPER,Greater Perth,5,Western Australia,4419565.55423077,1707,115.79193752871313,-31.938725041820746,7681,Perth,Floreat,7681,115.79193752871313,-31.938725041820746,Perth,115.46438303359999,-31.828562169500014,118226,33311.32265483246
403041079,41079,Hackham West - Huntfield Heights,40304,Onkaparinga,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,4373363.89745886,1581,138.5145193621547,-35.1490555525519,7678,Adelaide,Hackham West - Huntfield Heights,7678,138.5145193621547,-35.1490555525519,Adelaide,138.38938303359998,-35.25856216950002,84303,16656.859562044618
117021328,11328,Sydenham - Tempe - St Peters,11702,Marrickville - Sydenham - Petersham,117,Sydney - City and Inner South,1GSYD,Greater Sydney,1,New South Wales,3853950.32276786,327,151.1693453286435,-33.920365888453965,7677,Sydney,Sydenham - Tempe - St Peters,7677,151.1693453286435,-33.920365888453965,Sydney,151.6543830336,-34.06856216950001,96375,47732.92879368777
118011347,11347,Woollahra,11801,Eastern Suburbs - North,118,Sydney - Eastern Suburbs,1GSYD,Greater Sydney,1,New South Wales,1278806.97703704,346,151.24381190389155,-33.886693822342956,7675,Sydney,Woollahra,7675,151.24381190389155,-33.886693822342956,Sydney,151.6893830336,-33.99856216950002,97075,43020.1586178684
201031016,21016,Maryborough (Vic.),20103,Maryborough - Pyrenees,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,45538234.9371916,555,143.7438453417272,-37.04739627288654,7674,Not in any Significant Urban Area (Vic.),Maryborough (Vic.),7674,143.7438453417272,-37.04739627288654,Not in any Significant Urban Area,143.7443830336,-37.00856216950002,66904,4310.018468675392
306021144,31144,Bentley Park,30602,Cairns - South,306,Cairns,3RQLD,Rest of Qld,3,Queensland,6904364.85925149,1118,145.7221478335133,-17.008326277019524,7671,Cairns,Bentley Park,7671,145.7221478335133,-17.008326277019524,Cairns,145.6343830336,-16.988562169500014,266845,9598.360736973604
113031263,11263,Cootamundra,11303,Wagga Wagga,113,Riverina,1RNSW,Rest of NSW,1,New South Wales,1656122061.46196,262,148.016423172447,-34.59952482524225,7664,Not in any Significant Urban Area (NSW),Cootamundra,7664,148.016423172447,-34.59952482524225,Not in any Significant Urban Area,148.01438303359998,-34.628562169500015,90731,3226.6561954074123
501011004,51004,Margaret River,50101,Augusta - Margaret River - Busselton,501,Bunbury,5RWAU,Rest of WA,5,Western Australia,134428216.849826,1678,115.03262819075304,-33.931242691762414,7650,Not in any Significant Urban Area (WA),Margaret River,7650,115.03262819075304,-33.931242691762414,Not in any Significant Urban Area,115.04438303359998,-33.92856216950001,97250,1126.79919415586
801011016,81016,Kaleen,80101,Belconnen,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,6027399.41828255,2112,149.1089653649657,-35.227639814045105,7648,Canberra - Queanbeyan,Kaleen,7648,149.1089653649657,-35.227639814045105,Canberra - Queanbeyan,149.0993830336,-35.25856216950002,84456,3539.820138391799
211051285,21285,Wandin - Seville,21105,Yarra Ranges,211,Melbourne - Outer East,2GMEL,Greater Melbourne,2,Victoria,111734673.936062,824,145.4639627000779,-37.76055957749112,7646,Melbourne,Wandin - Seville,7646,145.4639627000779,-37.76055957749112,Melbourne,145.7393830336,-37.77856216950001,59244,24348.5510517609
112011242,11242,Lennox Head - Skennars Head,11201,Richmond Valley - Coastal,112,Richmond - Tweed,1RNSW,Rest of NSW,1,New South Wales,37845171.7488685,241,153.58397437592083,-28.78745071236641,7639,Ballina,Lennox Head - Skennars Head,7639,153.58397437592083,-28.78745071236641,Ballina,153.61438303359998,-28.748562169500012,149527,5234.070029730162
312021356,31356,South Mackay,31202,Mackay,312,Mackay,3RQLD,Rest of Qld,3,Queensland,6891962.28745225,1330,149.18118522442978,-21.164791470846854,7636,Mackay,South Mackay,7636,149.18118522442978,-21.164791470846854,Mackay,149.2043830336,-21.188562169500013,224956,3567.9565922250827
112011243,11243,Mullumbimby,11201,Richmond Valley - Coastal,112,Richmond - Tweed,1RNSW,Rest of NSW,1,New South Wales,268176656.464726,242,153.442887527186,-28.547684604477077,7627,Not in any Significant Urban Area (NSW),Mullumbimby,7627,153.442887527186,-28.547684604477077,Not in any Significant Urban Area,153.4393830336,-28.538562169500015,151622,1067.6149587948387
304011081,31081,Jindalee - Mount Ommaney,30401,Centenary,304,Brisbane - West,3GBRI,Greater Brisbane,3,Queensland,4797200.32250853,1055,152.935008102829,-27.540211708271144,7626,Brisbane,Jindalee - Mount Ommaney,7626,152.935008102829,-27.540211708271144,Brisbane,152.5993830336,-27.558562169500014,161396,33211.433485409005
101011006,11006,Young Region,10101,Goulburn - Yass,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,5849401582.27346,5,148.48418948724367,-34.31072598062132,7623,Not in any Significant Urban Area (NSW),Young Region,7623,148.48418948724367,-34.31072598062132,Not in any Significant Urban Area,148.4693830336,-34.27856216950001,94233,3819.4101343966395
601011001,61001,Bridgewater - Gagebrook,60101,Brighton,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,55845933.8592052,1927,147.1754275800317,-42.72740719627192,7616,Hobart,Bridgewater - Gagebrook,7616,147.1754275800317,-42.72740719627192,Hobart,147.17438303359998,-42.74856216950002,9635,2351.6203528301075
209041225,21225,Whittlesea,20904,Whittlesea - Wallan,209,Melbourne - North East,2GMEL,Greater Melbourne,2,Victoria,297992644.831441,764,145.10202094112157,-37.49798002706108,7580,Not in any Significant Urban Area (Vic.),Whittlesea,7580,145.10202094112157,-37.49798002706108,Not in any Significant Urban Area,145.1443830336,-37.28856216950001,64128,23543.09924198793
108021159,11159,Nambucca Heads Region,10802,Kempsey - Nambucca,108,Mid North Coast,1RNSW,Rest of NSW,1,New South Wales,1356113319.15763,158,152.75962897462705,-30.68913142938102,7565,Not in any Significant Urban Area (NSW),Nambucca Heads Region,7565,152.75962897462705,-30.68913142938102,Not in any Significant Urban Area,152.7743830336,-30.708562169500013,129943,2576.520256775089
307021180,31180,Jondaryan,30702,Darling Downs - East,307,Darling Downs - Maranoa,3RQLD,Rest of Qld,3,Queensland,2130294807.84279,1154,151.48829497955916,-27.4297840834292,7556,Not in any Significant Urban Area (Qld),Jondaryan,7556,151.48829497955916,-27.4297840834292,Not in any Significant Urban Area,151.4793830336,-27.418562169500014,162778,1524.0895256008328
507011163,51163,Yangebup,50701,Cockburn,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,6019809.91408098,1837,115.8161112012006,-32.12060787769747,7548,Perth,Yangebup,7548,115.8161112012006,-32.12060787769747,Perth,115.4993830336,-32.17856216950001,114732,30563.331977567017
217021428,21428,Corangamite - South,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,2RVIC,Rest of Vic.,2,Victoria,1805188681.78209,967,143.10648391309047,-38.463255449925725,7534,Not in any Significant Urban Area (Vic.),Corangamite - South,7534,143.10648391309047,-38.463255449925725,Not in any Significant Urban Area,143.07938303359998,-38.478562169500016,52216,2912.1280798187263
305011108,31108,Kangaroo Point,30501,Brisbane Inner,305,Brisbane Inner City,3GBRI,Greater Brisbane,3,Queensland,1301306.95166181,1082,153.03676098739385,-27.47748521617157,7527,Brisbane,Kangaroo Point,7527,153.03676098739385,-27.47748521617157,Brisbane,153.4393830336,-27.278562169500013,164204,45520.67277840667
122031425,11425,Cromer,12203,Warringah,122,Sydney - Northern Beaches,1GSYD,Greater Sydney,1,New South Wales,7491646.73747215,424,151.2678161135091,-33.731798203291625,7525,Sydney,Cromer,7525,151.2678161135091,-33.731798203291625,Sydney,151.6193830336,-33.57856216950002,101268,36773.64057758438
403031066,41066,Bellevue Heights,40303,Mitcham,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,8715446.46261203,1568,138.58620598565247,-35.02448983549846,7522,Adelaide,Bellevue Heights,7522,138.58620598565247,-35.02448983549846,Adelaide,138.66938303359998,-35.25856216950002,84307,27052.465729508043
315011396,31396,Cape York,31501,Far North,315,Queensland - Outback,3RQLD,Rest of Qld,3,Queensland,113022692283.225,1370,143.25058981627822,-14.166426841005531,7505,Not in any Significant Urban Area (Qld),Cape York,7505,143.25058981627822,-14.166426841005531,Not in any Significant Urban Area,143.2543830336,-14.188562169500013,294771,2483.0779591012133
201021010,21010,Creswick - Clunes,20102,Creswick - Daylesford - Ballan,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,856788610.691748,549,143.8354512709163,-37.354189651485335,7503,Not in any Significant Urban Area (Vic.),Creswick - Clunes,7503,143.8354512709163,-37.354189651485335,Not in any Significant Urban Area,143.8493830336,-37.35856216950002,63411,1326.254975526906
319011497,31497,Bundaberg North - Gooburrum,31901,Bundaberg,319,Wide Bay,3RQLD,Rest of Qld,3,Queensland,55004539.5734599,1471,152.3235286680323,-24.83454177785841,7500,Bundaberg,Bundaberg North - Gooburrum,7500,152.3235286680323,-24.83454177785841,Bundaberg,152.3543830336,-24.828562169500014,188653,3188.5513117253518
318021474,31474,Douglas,31802,Townsville,318,Townsville,3RQLD,Rest of Qld,3,Queensland,78953018.6283149,1448,146.76955764611358,-19.370710917109893,7498,Townsville,Douglas,7498,146.76955764611358,-19.370710917109893,Townsville,146.8243830336,-19.368562169500013,243096,5764.738666315974
505021094,51094,Trigg - North Beach - Watermans Bay,50502,Stirling,505,Perth - North West,5GPER,Greater Perth,5,Western Australia,5755628.46565542,1768,115.75880641055177,-31.86492036658875,7467,Perth,Trigg - North Beach - Watermans Bay,7467,115.75880641055177,-31.86492036658875,Perth,115.42938303359999,-31.898562169500014,117527,31390.67618947047
303041070,31070,Salisbury - Nathan,30304,Nathan,303,Brisbane - South,3GBRI,Greater Brisbane,3,Queensland,9554819.18353142,1044,153.0445110018518,-27.54878232636088,7452,Brisbane,Salisbury - Nathan,7452,153.0445110018518,-27.54878232636088,Brisbane,152.7393830336,-27.838562169500015,158602,44011.726884500946
404011090,41090,Beverley,40401,Charles Sturt,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,4219716.95797799,1592,138.53718851649464,-34.88978000905343,7452,Adelaide,Beverley,7452,138.53718851649464,-34.88978000905343,Adelaide,138.2843830336,-34.908562169500016,87796,23200.258744112165
107031138,11138,Kiama,10703,Kiama - Shellharbour,107,Illawarra,1RNSW,Rest of NSW,1,New South Wales,13854811.6539258,137,150.84340601322842,-34.681501423290385,7449,Wollongong,Kiama,7449,150.84340601322842,-34.681501423290385,Wollongong,150.8493830336,-34.698562169500015,90073,1970.2890835188157
308031205,31205,Berserker,30803,Rockhampton,308,Fitzroy,3RQLD,Rest of Qld,3,Queensland,10020327.5366426,1179,150.53071110552008,-23.373308691373758,7449,Rockhampton,Berserker,7449,150.53071110552008,-23.373308691373758,Rockhampton,150.5343830336,-23.428562169500015,202607,6130.825044853018
507021164,51164,East Fremantle,50702,Fremantle,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,3138568.57969077,1838,115.76823529013794,-32.03806202753679,7443,Perth,East Fremantle,7443,115.76823529013794,-32.03806202753679,Perth,115.42938303359999,-32.03856216950001,116129,32006.041490556032
301031015,31015,Manly - Lota,30103,Wynnum - Manly,301,Brisbane - East,3GBRI,Greater Brisbane,3,Queensland,3962068.67443247,989,153.18513983399876,-27.462932347545436,7436,Brisbane,Manly - Lota,7436,153.18513983399876,-27.462932347545436,Brisbane,153.4743830336,-27.348562169500013,163505,31286.87571881421
504021050,51050,Glen Forrest - Darlington,50402,Mundaring,504,Perth - North East,5GPER,Greater Perth,5,Western Australia,56767267.9275185,1724,116.09635536237528,-31.89580761325717,7410,Perth,Glen Forrest - Darlington,7410,116.09635536237528,-31.89580761325717,Perth,116.23438303359998,-31.968562169500014,116839,15344.26788867267
302011026,31026,McDowall,30201,Bald Hills - Everton Park,302,Brisbane - North,3GBRI,Greater Brisbane,3,Queensland,4385540.40572059,1000,152.99183835354737,-27.382506152005092,7391,Brisbane,McDowall,7391,152.99183835354737,-27.382506152005092,Brisbane,152.8443830336,-27.068562169500016,166292,37729.36496646914
213011328,21328,Ardeer - Albion,21301,Brimbank,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,4588277.31831934,867,144.80966800064778,-37.776166455677455,7387,Melbourne,Ardeer - Albion,7387,144.80966800064778,-37.776166455677455,Melbourne,144.3393830336,-37.77856216950001,59224,41431.80732683397
208021180,21180,Hughesdale,20802,Glen Eira,208,Melbourne - Inner South,2GMEL,Greater Melbourne,2,Victoria,2009681.1937509,719,145.0811579381037,-37.89964633012252,7384,Melbourne,Hughesdale,7384,145.0811579381037,-37.89964633012252,Melbourne,144.82938303359998,-38.338562169500015,53639,53488.41823935495
313021368,31368,Morayfield - East,31302,Caboolture,313,Moreton Bay - North,3GBRI,Greater Brisbane,3,Queensland,8523592.58167248,1342,152.96509874505585,-27.10757831269779,7384,Brisbane,Morayfield - East,7384,152.96509874505585,-27.10757831269779,Brisbane,152.9493830336,-26.998562169500016,166993,12179.711397624298
205021082,21082,Bruthen - Omeo,20502,Gippsland - East,205,Latrobe - Gippsland,2RVIC,Rest of Vic.,2,Victoria,7378134992.31747,621,147.58303699647382,-37.32013126313824,7380,Not in any Significant Urban Area (Vic.),Bruthen - Omeo,7380,147.58303699647382,-37.32013126313824,Not in any Significant Urban Area,147.5943830336,-37.28856216950001,64163,3645.1927734403603
317011448,31448,Gatton,31701,Toowoomba,317,Toowoomba,3RQLD,Rest of Qld,3,Queensland,49932660.6712643,1422,152.2877877434649,-27.56216612162243,7374,Not in any Significant Urban Area (Qld),Gatton,7374,152.2877877434649,-27.56216612162243,Not in any Significant Urban Area,152.3193830336,-27.558562169500014,161392,3145.757504637161
304011082,31082,Middle Park - Jamboree Heights,30401,Centenary,304,Brisbane - West,3GBRI,Greater Brisbane,3,Queensland,2684241.17476038,1056,152.92704389772211,-27.556060938895676,7362,Brisbane,Middle Park - Jamboree Heights,7362,152.92704389772211,-27.556060938895676,Brisbane,152.5643830336,-27.488562169500014,162094,36600.600617309276
316061439,31439,Beerwah,31606,Sunshine Coast Hinterland,316,Sunshine Coast,3RQLD,Rest of Qld,3,Queensland,148223474.566624,1413,152.9618458884348,-26.85725280107499,7358,Not in any Significant Urban Area (Qld),Beerwah,7358,152.9618458884348,-26.85725280107499,Not in any Significant Urban Area,152.9493830336,-26.858562169500015,168391,1247.0228053021242
601021005,61005,Cambridge,60102,Hobart - North East,601,Hobart,6GHOB,Greater Hobart,6,Tasmania,101707256.539666,1931,147.4659050389595,-42.84187196177077,7348,Hobart,Cambridge,7348,147.4659050389595,-42.84187196177077,Hobart,147.4893830336,-42.81856216950001,8941,3223.447201732255
102011034,11034,Kincumber - Picketts Valley,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,12089130.8553676,33,151.40324704510303,-33.469784056350534,7339,Central Coast,Kincumber - Picketts Valley,7339,151.40324704510303,-33.469784056350534,Central Coast,151.5843830336,-33.50856216950002,101966,17374.537116312622
123031446,11446,Douglas Park - Appin,12303,Wollondilly,123,Sydney - Outer South West,1GSYD,Greater Sydney,1,New South Wales,289859145.221856,445,150.72938886174785,-34.181421975037786,7331,Not in any Significant Urban Area (NSW),Douglas Park - Appin,7331,150.72938886174785,-34.181421975037786,Not in any Significant Urban Area,150.63938303359998,-34.27856216950001,94264,13597.05207360711
107031140,11140,Kiama Hinterland - Gerringong,10703,Kiama - Shellharbour,107,Illawarra,1RNSW,Rest of NSW,1,New South Wales,222427558.899177,139,150.75447044108947,-34.68911630209266,7314,Not in any Significant Urban Area (NSW),Kiama Hinterland - Gerringong,7314,150.75447044108947,-34.68911630209266,Not in any Significant Urban Area,150.7793830336,-34.698562169500015,90072,2511.7011621961847
